order_id,order_date,customer_id,region,last_touch_channel,device_type,shipping_cost,order_total,is_returned,returned_amount
359,2024-02-28,9154,Midwest,Email,Mobile,4.73,154.36,False,0.0
360,2023-10-30,14950,Midwest,Social,Desktop,10.25,189.81,False,0.0
361,2025-06-19,8719,West,Email,Mobile,3.75,255.41,False,0.0
362,2024-02-26,6098,South,Referral,Mobile,0.0,1091.83,False,0.0
363,2023-04-02,11425,South,Organic Search,Mobile,8.83,166.75,False,0.0
364,2023-11-09,7541,West,Social,,1.5,153.84,False,0.0
365,2024-12-15,849,South,Referral,Mobile,4.25,81.33,False,0.0
366,2024-09-20,1444,West,Organic Search,Mobile,12.92,343.26,False,0.0
367,2024-08-17,6328,West,Organic Search,Mobile,4.77,504.53,False,0.0
368,2023-06-04,6840,South,Direct,Desktop,1.71,162.05,False,0.0
369,2023-01-26,8639,West,Email,Desktop,9.72,328.87,False,0.0
370,2024-11-23,937,Northeast,Organic Search,Mobile,4.87,438.46,False,0.0
371,2023-08-26,4084,Midwest,Social,Mobile,7.08,554.02,False,0.0
372,2023-08-25,11268,South,Referral,Mobile,5.2,30.57,False,0.0
373,2023-10-11,14254,West,Direct,Mobile,11.4,346.24,False,0.0
374,2024-11-08,3145,South,Social,,7.46,54.08,False,0.0
375,2025-05-31,8168,Midwest,Email,Mobile,5.75,120.93,False,0.0
376,2024-06-15,13549,Northeast,Social,Mobile,7.13,479.39,True,380.06
377,2025-05-09,8095,West,Social,Mobile,6.87,99.58,False,0.0
378,2024-06-24,13105,South,Paid Search,Mobile,8.17,225.43,False,0.0
379,2024-05-29,5,South,Social,Desktop,1.13,111.15,False,0.0
380,2025-06-25,8189,West,Display,Tablet,1.7,943.67,False,0.0
381,2023-07-15,6368,West,Direct,Mobile,11.03,626.38,False,0.0
382,2023-11-04,1979,West,Display,Mobile,9.62,298.56,False,0.0
383,2024-05-16,5591,Northeast,Referral,Desktop,9.95,202.4,False,0.0
384,2023-01-21,14336,Northeast,Paid Search,Desktop,6.28,71.24,False,0.0
385,2025-02-03,6775,Northeast,Display,Desktop,8.21,93.11,False,0.0
386,2023-05-15,14316,West,Display,Mobile,0.0,131.94,False,0.0
387,2023-09-22,13462,South,Social,Desktop,6.65,215.33,False,0.0
388,2023-05-20,14677,Northeast,Email,Mobile,4.61,584.53,False,0.0
389,2023-10-02,604,West,Paid Search,Mobile,8.82,107.53,False,0.0
390,2023-08-10,3628,west  ,Direct,Desktop,8.56,360.3,False,0.0
391,2024-10-30,3944,South,Direct,Desktop,5.32,63.98,True,24.6
392,2023-09-03,8200,South,Email,Tablet,9.31,96.6,False,0.0
393,2023-06-17,8501,South,Direct,Desktop,6.65,155.95,False,0.0
394,2024-02-16,6124,Midwest,Social,Mobile,6.04,112.62,False,0.0
395,2024-09-17,7107,South,Display,Desktop,3.33,81.46,False,0.0
396,2023-03-29,3154,West,Display,Mobile,0.0,418.31,False,0.0
397,2023-03-07,13814,Midwest,Paid Search,Desktop,9.83,90.0,False,0.0
398,2024-04-03,9011,West,Paid Search,Desktop,11.52,79.5,False,0.0
399,2023-04-05,5308,south ,Email,Mobile,6.22,304.46,False,0.0
400,2023-09-20,8201,West,Organic Search,Desktop,5.97,520.84,False,0.0
401,2025-03-07,13548,Midwest,Social,Mobile,3.34,57.57,False,0.0
402,2023-01-22,2653,West,Email,Desktop,10.74,463.92,False,0.0
403,2024-01-15,3696,west  ,Referral,Desktop,0.0,391.61,False,0.0
404,2024-06-19,8370,South,Email,Desktop,0.95,74.59,False,0.0
405,2025-04-22,1154,Midwest,Email,Mobile,4.63,374.32,False,0.0
406,2025-04-19,10860,West,Display,Desktop,7.64,115.78,False,0.0
407,2023-08-15,6391,South,Paid Search,Tablet,4.23,508.58,False,0.0
408,2025-06-15,5630,West,Email,Desktop,5.98,246.52,False,0.0
409,2024-11-21,9448,South,Paid Search,Desktop,9.54,308.22,True,220.27
410,2023-02-02,14018,Midwest,Organic Search,Tablet,10.76,208.0,False,0.0
411,2023-09-24,3122,mid-west,Referral,Desktop,6.85,75.69,False,0.0
412,2024-05-18,14117,South,Organic Search,Tablet,8.73,192.15,True,161.18
413,2023-09-26,8793,Midwest,Paid Search,Desktop,3.71,249.62,False,0.0
414,2025-01-18,1785,Northeast,Paid Search,Mobile,5.34,343.0,False,0.0
415,2024-10-05,13986,Northeast,Email,Mobile,5.9,86.42,False,0.0
416,2025-04-25,7737,West,Social,Mobile,2.76,12.57,False,0.0
417,2024-06-02,13404,Northeast,Organic Search,Mobile,9.79,1051.18,False,0.0
418,2023-12-17,12129,South,Referral,Desktop,4.17,369.99,False,0.0
419,2023-05-23,978,Northeast,Display,Desktop,9.27,93.56,False,0.0
420,2024-04-25,4324,West,Display,Desktop,6.58,346.25,True,145.93
421,2025-02-28,849,South,Email,Mobile,7.34,349.67,False,0.0
422,2025-06-13,2368,Northeast,Paid Search,Desktop,9.17,29.55,False,0.0
423,2025-05-08,7072,Midwest,Organic Search,Mobile,11.02,97.87,False,0.0
424,2023-07-17,6088,West,Email,Desktop,6.21,513.62,True,433.19
425,2024-05-19,5998,West,Social,Mobile,7.3,446.26,False,0.0
426,2023-03-10,11724,Midwest,Organic Search,Desktop,11.41,440.22,False,0.0
427,2024-10-13,2912,South,Paid Search,Mobile,11.0,311.71,False,0.0
428,2024-10-06,625,Northeast,Referral,Tablet,10.3,117.07,False,0.0
429,2023-11-24,7565,Northeast,Email,Desktop,5.51,210.8,False,0.0
430,2024-04-20,9886,west  ,Display,Mobile,5.24,100.14,False,0.0
431,2024-09-09,14294,Northeast,Referral,Mobile,4.33,233.23,False,0.0
432,2023-10-28,7096,Northeast,Email,Desktop,4.82,361.09,False,0.0
433,2024-04-11,802,Midwest,Direct,Mobile,8.35,436.31,False,0.0
434,2023-04-14,10641,West,Direct,Desktop,4.93,654.23,False,0.0
435,2023-10-09,3655,Northeast,Direct,Desktop,5.55,134.9,False,0.0
436,2025-06-11,6161,South,Organic Search,Mobile,8.95,365.37,False,0.0
437,2025-02-23,14963,West,Paid Search,Mobile,0.0,139.02,False,0.0
438,2024-05-26,11716,West,Social,Mobile,4.86,138.04,False,0.0
439,2023-08-12,10023,Midwest,Display,Mobile,2.89,78.7,False,0.0
440,2023-04-10,3002,West,Direct,Mobile,0.0,302.1,False,0.0
441,2024-11-05,6547,Northeast,Display,Mobile,7.7,191.52,False,0.0
442,2025-04-22,2840,Midwest,Organic Search,Mobile,10.68,399.52,False,0.0
443,2023-06-24,3534,N. East,Direct,Desktop,0.0,380.16,False,0.0
444,2025-02-28,5017,West,Paid Search,Mobile,0.44,105.57,False,0.0
445,2023-12-18,13648,South,Direct,Mobile,5.4,158.69,False,0.0
446,2024-09-17,11201,South,Paid Search,Desktop,7.8,261.46,False,0.0
447,2024-12-21,10503,South,Direct,Mobile,10.0,148.42,False,0.0
448,2025-04-19,8121,Midwest,Social,Desktop,12.99,119.72,False,0.0
449,2024-02-07,10933,South,Organic Search,Mobile,0.0,93.79,False,0.0
450,2025-03-12,8582,South,Email,Desktop,6.33,331.76,False,0.0
451,2023-05-11,2729,West,Email,Desktop,6.78,68.38,False,0.0
452,2023-12-18,6104,Midwest,Social,Mobile,11.15,148.41,False,0.0
453,2023-05-12,14258,West,Direct,Mobile,9.59,727.67,False,0.0
454,2023-02-15,1644,Northeast,Referral,Mobile,9.93,699.94,False,0.0
455,2025-02-12,14316,West,Direct,Tablet,0.0,1001.65,False,0.0
456,2024-12-31,14435,Northeast,Display,Tablet,11.37,218.8,False,0.0
457,2023-02-12,1009,South,Paid Search,Mobile,7.02,273.35,False,0.0
458,2023-02-21,7179,South,Organic Search,Desktop,5.98,138.54,False,0.0
459,2023-10-22,9408,West,Organic Search,Desktop,6.36,297.62,False,0.0
460,2025-05-14,3511,West,Referral,Desktop,5.24,1303.53,False,0.0
461,2023-12-08,258,South,Display,Mobile,5.76,279.58,False,0.0
462,2024-04-23,371,Northeast,Organic Search,Tablet,0.0,377.57,False,0.0
463,2024-01-26,148,West,Paid Search,Desktop,4.78,44.48,False,0.0
464,2023-08-03,2205,West,Paid Search,Mobile,5.52,91.6,False,0.0
465,2023-07-06,6283,South,Social,Mobile,7.49,1164.46,False,0.0
466,2024-12-25,2199,South,Email,Mobile,8.08,760.08,False,0.0
467,2024-11-21,8525,Midwest,Direct,Desktop,8.28,476.55,False,0.0
468,2024-10-28,4197,Northeast,Social,Mobile,2.33,264.98,False,0.0
469,2024-11-18,4652,South,Display,Desktop,6.75,168.97,False,0.0
470,2025-02-09,2831,South,Organic Search,Mobile,0.0,91.48,False,0.0
471,2025-01-09,11600,South,Paid Search,Mobile,7.77,182.36,False,0.0
472,2025-04-29,13887,South,Paid Search,Desktop,9.13,127.74,False,0.0
473,2024-01-22,10445,West,Paid Search,Desktop,9.16,51.81,False,0.0
474,2023-11-13,7993,South,Email,Mobile,5.45,800.29,False,0.0
475,2025-04-04,3182,South,Referral,Mobile,3.5,154.7,False,0.0
476,2024-01-11,5880,Northeast,Display,Desktop,9.53,1048.94,False,0.0
477,2025-01-15,2642,South,Email,Mobile,8.28,84.27,False,0.0
478,2024-03-09,11509,South,Paid Search,Mobile,11.68,27.55,False,0.0
479,2024-08-08,2184,Midwest,Email,Desktop,2.51,236.94,False,0.0
480,2025-01-07,4773,South,Paid Search,Desktop,6.53,561.46,False,0.0
481,2023-01-27,14581,South,Direct,Desktop,6.7,76.75,False,0.0
482,2024-06-06,398,South,Display,Desktop,5.04,1103.31,True,864.28
483,2024-06-01,12480,South,Display,Tablet,13.4,72.8,False,0.0
484,2024-09-12,6847,West,Paid Search,Desktop,6.06,107.82,False,0.0
485,2024-06-15,9000,South,Referral,Mobile,4.75,468.63,False,0.0
486,2023-08-08,5080,Midwest,Email,Desktop,9.58,327.49,False,0.0
487,2024-11-18,14392,South,Organic Search,Mobile,4.08,169.11,False,0.0
488,2023-11-11,10083,South,Paid Search,Mobile,4.93,101.68,True,61.36
489,2024-05-22,7360,West,Paid Search,Desktop,4.81,306.87,False,0.0
490,2024-08-10,1968,West,Paid Search,Mobile,10.74,452.91,False,0.0
491,2023-04-17,5998,West,Direct,Desktop,10.95,284.6,False,0.0
492,2024-11-19,10685,South,Referral,Mobile,8.09,61.53,False,0.0
493,2024-09-30,11206,West,Email,Desktop,6.73,78.77,False,0.0
494,2023-08-11,12780,West,Email,Mobile,6.58,713.23,False,0.0
495,2025-06-09,55,Northeast,Direct,Mobile,8.11,189.96,False,0.0
496,2023-12-12,8557,Midwest,Organic Search,Mobile,7.25,657.73,False,0.0
497,2025-03-10,6005,Midwest,Organic Search,Tablet,5.66,34.51,False,0.0
498,2024-12-31,10708,West,Social,Desktop,7.62,456.88,False,0.0
499,2023-08-10,10494,Midwest,Display,Tablet,9.15,55.79,False,0.0
500,2023-03-28,11932,West,Social,Mobile,2.44,245.18,False,0.0
501,2024-12-31,7819,West,Direct,Desktop,1.19,649.82,False,0.0
502,2023-07-13,9899,South,Direct,Mobile,4.34,157.17,False,0.0
503,2024-12-14,13233,South,Referral,Desktop,6.16,236.28,False,0.0
504,2023-02-18,11862,West,Paid Search,Mobile,5.48,688.28,False,0.0
505,2023-10-25,9282,South,Social,Mobile,7.67,89.16,False,0.0
506,2023-02-16,11485,Midwest,Direct,Desktop,10.0,74.58,False,0.0
507,2024-11-17,5128,Northeast,Display,Mobile,11.19,72.68,False,0.0
508,2024-03-11,8116,Midwest,Direct,Desktop,11.42,211.68,False,0.0
509,2024-12-16,6202,West,Paid Search,Mobile,4.9,287.3,False,0.0
510,2024-12-10,13457,West,Referral,Desktop,7.99,55.17,False,0.0
511,2023-03-28,11527,South,Paid Search,Mobile,5.71,599.69,False,0.0
512,2023-05-01,7283,Northeast,Organic Search,Mobile,11.51,96.19,False,0.0
513,2024-03-21,10398,Northeast,Display,Desktop,8.27,38.27,False,0.0
514,2024-07-01,7425,Northeast,Referral,Mobile,8.06,461.51,False,0.0
515,2025-04-26,12597,South,Paid Search,Desktop,5.32,67.86,False,0.0
516,2023-01-07,5039,West,Email,Mobile,11.75,44.73,False,0.0
517,2024-08-04,8790,South,Paid Search,Desktop,7.83,951.17,False,0.0
518,2023-02-28,7056,West,Organic Search,Tablet,4.74,481.54,False,0.0
519,2024-11-03,1641,Midwest,Organic Search,Desktop,0.0,34.27,False,0.0
520,2023-06-27,6791,Northeast,Organic Search,Mobile,0.0,365.75,False,0.0
521,2024-03-12,10320,West,Display,Mobile,6.24,25.34,False,0.0
522,2023-06-19,2703,Northeast,Email,Mobile,5.11,192.61,False,0.0
523,2023-08-21,14366,West,Organic Search,Tablet,10.71,91.77,False,0.0
524,2023-06-15,4928,Northeast,Paid Search,Desktop,6.9,301.86,False,0.0
525,2024-02-21,4598,Northeast,Social,Desktop,2.47,463.48,False,0.0
526,2023-12-22,6917,South,Social,Desktop,7.26,20.48,True,5.35
527,2025-05-23,1999,South,Organic Search,Desktop,5.9,110.18,False,0.0
528,2023-08-31,4418,Northeast,Social,Tablet,7.25,631.87,False,0.0
529,2024-07-29,6440,Northeast,Social,Mobile,0.0,1719.09,False,0.0
530,2023-01-16,12478,Northeast,Paid Search,Mobile,7.42,172.23,False,0.0
531,2024-11-24,1197,West,Display,Mobile,8.44,346.5,False,0.0
532,2024-10-04,4244,West,Display,Mobile,8.42,403.19,False,0.0
533,2025-05-16,13359,South,Display,Mobile,10.08,222.04,False,0.0
534,2025-04-27,11924,Northeast,Email,Desktop,11.12,351.39,False,0.0
535,2023-11-30,11606,South,Organic Search,Desktop,7.17,81.6,False,0.0
536,2024-02-06,4565,Northeast,Direct,Desktop,7.32,109.86,False,0.0
537,2025-01-30,10247,Midwest,Direct,Desktop,5.88,50.51,False,0.0
538,2024-03-06,10270,West,Paid Search,Mobile,5.15,282.06,False,0.0
539,2024-08-18,234,South,Organic Search,Mobile,0.24,430.94,False,0.0
540,2023-09-20,10710,South,Paid Search,Mobile,5.29,50.09,False,0.0
541,2025-03-15,8799,Northeast,Direct,Mobile,5.8,161.19,False,0.0
542,2023-09-07,9452,Midwest,Organic Search,Mobile,7.51,72.97,False,0.0
543,2023-05-07,5013,South,Organic Search,Mobile,14.04,385.43,False,0.0
544,2023-12-28,8482,South,Referral,Mobile,4.89,172.51,True,82.08
545,2024-05-30,8886,South,Email,Desktop,5.16,56.75,False,0.0
546,2023-02-10,6687,Midwest,Paid Search,Mobile,4.83,100.5,False,0.0
547,2024-05-05,12403,South,Organic Search,Desktop,6.46,193.26,False,0.0
548,2024-02-08,11003,West,Referral,Desktop,7.35,1136.51,False,0.0
549,2025-04-22,13769,Midwest,Paid Search,Mobile,6.65,37.92,True,13.45
550,2023-04-01,5234,West,Direct,Desktop,6.12,66.3,False,0.0
551,2023-02-26,1570,West,Paid Search,Mobile,8.97,1105.17,False,0.0
552,2023-11-17,13835,Midwest,Referral,Mobile,7.33,440.94,False,0.0
553,2023-10-07,11399,Midwest,Organic Search,Desktop,4.9,331.06,False,0.0
554,2025-03-05,916,South,Social,Desktop,2.92,132.41,False,0.0
555,2025-05-20,3622,South,Paid Search,Desktop,6.7,67.1,False,0.0
556,2025-04-11,8635,South,Email,Tablet,9.99,198.15,True,125.64
557,2024-06-21,7694,Northeast,Organic Search,Desktop,4.1,344.79,False,0.0
558,2023-02-22,7983,Northeast,Paid Search,Mobile,9.38,157.38,False,0.0
559,2023-11-06,8261,South,Display,Tablet,5.92,191.8,False,0.0
560,2024-05-16,11361,Northeast,Email,Desktop,9.8,123.97,False,0.0
561,2023-06-12,27,South,Organic Search,Desktop,8.87,308.66,False,0.0
562,2024-04-02,10455,South,Paid Search,Desktop,0.0,946.92,False,0.0
563,2023-07-25,205,Northeast,Direct,Mobile,10.14,178.95,False,0.0
564,2024-02-19,6243,West,Organic Search,Mobile,8.95,108.21,False,0.0
565,2024-05-28,14175,Midwest,Social,Mobile,5.51,53.58,False,0.0
566,2025-04-02,8869,West,Paid Search,Mobile,8.9,274.0,False,0.0
567,2024-03-15,13346,Midwest,Social,Mobile,6.93,582.42,False,0.0
568,2025-01-06,13281,West,Social,Mobile,10.18,229.23,False,0.0
569,2024-05-02,9018,Northeast,Paid Search,Mobile,6.81,50.26,False,0.0
570,2023-05-02,13245,South,Organic Search,Desktop,8.72,768.58,False,0.0
571,2025-03-25,1942,West,Paid Search,Desktop,5.45,27.42,False,0.0
572,2023-05-26,1665,South,Social,Desktop,11.93,25.33,False,0.0
573,2023-11-05,3321,South,Display,Desktop,5.14,47.12,False,0.0
574,2023-09-05,5265,Midwest,Paid Search,Mobile,7.55,68.17,False,0.0
575,2024-11-12,10329,South,Organic Search,Tablet,4.12,75.65,False,0.0
576,2024-10-13,9510,Northeast,Email,Mobile,7.21,142.1,False,0.0
577,2024-03-31,2104,South,Social,Desktop,11.89,148.13,False,0.0
578,2023-09-20,6078,Northeast,Email,Tablet,7.91,198.23,False,0.0
579,2024-06-21,6002,Northeast,Direct,Desktop,4.26,117.93,False,0.0
580,2024-02-14,1704,West,Paid Search,Mobile,7.73,359.32,False,0.0
581,2023-04-16,3856,Midwest,Organic Search,Desktop,5.61,120.38,False,0.0
582,2024-09-16,14858,Northeast,Social,Desktop,9.33,470.4,False,0.0
583,2024-04-11,11314,Midwest,Paid Search,Desktop,9.07,87.02,True,48.51
584,2024-04-14,5815,Northeast,Display,Tablet,2.6,612.28,False,0.0
585,2024-07-06,9309,West,Email,Desktop,11.19,264.52,False,0.0
586,2023-05-27,13807,Northeast,Paid Search,Desktop,7.81,1029.72,False,0.0
587,2023-06-25,7058,Northeast,Social,Mobile,0.0,116.34,False,0.0
588,2023-08-05,14267,Midwest,Organic Search,Desktop,5.89,63.53,False,0.0
589,2024-07-26,10327,South,Organic Search,Mobile,5.46,53.58,False,0.0
590,2024-01-26,3524,mid-west,Paid Search,Tablet,9.53,637.71,False,0.0
591,2024-12-08,14303,South,Direct,Mobile,7.19,173.67,False,0.0
592,2024-04-17,11647,N. East,Referral,Mobile,7.98,212.17,False,0.0
593,2023-05-07,14703,West,Organic Search,Mobile,8.78,89.66,False,0.0
594,2024-05-15,8091,Midwest,Display,Mobile,1.16,17.7,False,0.0
595,2024-11-28,465,Northeast,Referral,Desktop,3.8,107.78,False,0.0
596,2023-06-02,7048,Northeast,Referral,Desktop,7.23,203.6,False,0.0
597,2023-07-27,567,South,Referral,Desktop,7.15,769.74,False,0.0
598,2024-09-27,5397,West,Email,Desktop,6.46,400.5,False,0.0
599,2023-01-29,10885,West,Referral,Desktop,2.59,354.34,False,0.0
600,2025-01-05,10156,Midwest,Organic Search,Desktop,12.12,113.66,False,0.0
601,2023-12-23,4417,Northeast,Social,Mobile,8.38,232.88,False,0.0
602,2023-02-18,2299,South,Direct,Tablet,3.74,71.21,False,0.0
603,2023-03-28,6750,Northeast,Direct,Desktop,9.89,87.78,False,0.0
604,2025-04-10,6350,South,Paid Search,Mobile,12.68,54.47,False,0.0
605,2023-05-22,788,Northeast,Referral,Desktop,8.29,232.05,False,0.0
606,2024-02-05,13313,Midwest,Social,Desktop,13.46,133.73,False,0.0
607,2024-06-22,5122,South,Referral,,4.59,94.18,False,0.0
608,2024-05-19,9151,West,Social,Mobile,3.07,139.63,False,0.0
609,2023-11-12,13481,South,Paid Search,Desktop,7.0,128.52,False,0.0
610,2025-04-29,10722,Midwest,Social,Tablet,11.39,885.44,False,0.0
611,2023-11-21,11945,Northeast,Organic Search,Tablet,2.15,66.05,False,0.0
612,2024-06-24,475,Northeast,Organic Search,Tablet,5.15,389.46,False,0.0
613,2023-12-12,1849,south ,Display,Desktop,5.13,115.51,False,0.0
614,2023-09-02,11407,Midwest,Display,Tablet,11.1,392.12,False,0.0
615,2023-11-14,2903,South,Direct,Mobile,8.13,198.21,False,0.0
616,2023-09-12,495,Midwest,Paid Search,Desktop,6.68,335.81,False,0.0
617,2024-07-28,7451,South,Email,,7.68,90.24,False,0.0
618,2024-05-30,11967,South,Paid Search,Desktop,5.47,393.61,False,0.0
619,2024-07-16,13912,West,Paid Search,Mobile,5.44,282.14,False,0.0
620,2024-11-21,11583,Northeast,Organic Search,Desktop,6.37,118.01,False,0.0
621,2024-01-11,5040,Midwest,Social,Desktop,9.16,248.44,False,0.0
622,2023-05-02,13231,South,Organic Search,Mobile,8.45,201.03,False,0.0
623,2023-06-10,9668,West,Social,Mobile,9.31,299.53,False,0.0
624,2023-02-05,5996,Midwest,Paid Search,Mobile,2.9,179.25,False,0.0
625,2024-08-16,7189,Northeast,Social,Mobile,9.85,544.55,False,0.0
626,2024-03-16,12275,Northeast,Organic Search,Mobile,3.94,564.7,False,0.0
627,2024-02-08,4104,Midwest,Display,Mobile,9.63,500.0,False,0.0
628,2025-04-10,8587,West,Organic Search,Mobile,9.1,144.65,False,0.0
629,2023-01-27,7630,South,Direct,Tablet,6.41,734.15,True,243.79
630,2024-08-18,1397,Midwest,Social,Mobile,4.92,72.87,False,0.0
631,2023-01-15,5839,South,Social,Desktop,10.22,607.19,False,0.0
632,2024-03-10,2778,Midwest,Social,Desktop,7.86,224.65,False,0.0
633,2025-01-28,11570,N. East,Direct,,2.78,360.02,True,96.95
634,2023-05-12,1132,Northeast,Organic Search,Desktop,4.72,326.72,False,0.0
635,2024-03-12,6455,West,Email,Mobile,10.13,618.28,False,0.0
636,2024-06-16,7149,Midwest,Organic Search,Mobile,9.63,117.45,False,0.0
637,2024-01-02,3089,Northeast,Paid Search,Mobile,7.35,94.4,False,0.0
638,2024-11-12,3031,Northeast,Organic Search,Mobile,7.1,77.44,False,0.0
639,2024-04-13,14684,South,Paid Search,Desktop,4.03,100.95,False,0.0
640,2024-05-02,14508,Midwest,Email,Mobile,6.53,152.77,False,0.0
641,2023-06-17,169,West,Referral,Desktop,10.15,34.2,False,0.0
642,2025-01-07,13172,South,Referral,Mobile,9.81,253.26,False,0.0
643,2024-07-27,5960,South,Email,Desktop,6.83,273.98,False,0.0
644,2023-02-10,1277,West,Display,Mobile,6.36,1343.09,False,0.0
645,2024-07-18,3461,Midwest,Paid Search,Mobile,5.78,320.86,False,0.0
646,2023-12-30,13661,South,Social,Desktop,7.02,36.71,True,12.89
647,2024-09-08,10849,Northeast,Paid Search,Desktop,3.6,59.36,False,0.0
648,2023-07-18,1092,Northeast,Paid Search,Desktop,5.76,551.71,False,0.0
649,2023-12-14,9324,Northeast,Organic Search,Desktop,5.06,469.79,False,0.0
650,2024-08-07,7743,Midwest,Referral,Mobile,4.17,238.61,False,0.0
651,2023-08-18,5095,Northeast,Email,Mobile,5.12,103.81,False,0.0
652,2023-09-09,6806,Midwest,Email,Desktop,12.19,389.83,False,0.0
653,2024-12-21,321,Northeast,Display,Desktop,14.17,172.87,False,0.0
654,2023-04-07,9951,west  ,Direct,Mobile,11.62,40.18,False,0.0
655,2024-08-16,13066,Northeast,Display,Desktop,8.92,82.03,False,0.0
656,2024-10-29,9957,Northeast,Social,Mobile,2.22,87.24,False,0.0
657,2025-05-06,9767,South,Email,Tablet,9.72,243.47,False,0.0
658,2024-07-02,3190,Northeast,Social,Mobile,5.17,674.75,False,0.0
659,2024-01-29,3274,Northeast,Email,Desktop,6.82,740.3,False,0.0
660,2023-05-20,2328,South,Paid Search,Desktop,9.92,176.36,True,51.35
661,2024-12-22,14335,Northeast,Organic Search,Mobile,9.64,237.32,False,0.0
662,2024-03-19,4436,Midwest,Paid Search,Desktop,8.3,120.09,False,0.0
663,2023-12-13,6535,South,Direct,Desktop,9.24,348.79,False,0.0
664,2023-09-06,1274,Northeast,Paid Search,Desktop,5.26,1018.07,True,346.17
665,2025-05-16,3969,Northeast,Email,Desktop,8.25,50.86,False,0.0
666,2024-09-07,13832,Northeast,Paid Search,,8.83,1492.01,False,0.0
667,2025-01-24,14493,Northeast,Display,Mobile,8.67,23.99,False,0.0
668,2023-02-28,8575,West,Direct,Desktop,9.59,374.68,False,0.0
669,2023-03-29,6714,South,Organic Search,Mobile,9.7,314.11,False,0.0
670,2023-03-12,10061,South,Referral,Mobile,5.7,745.38,False,0.0
671,2025-05-26,1703,Midwest,Social,Mobile,12.3,137.05,True,103.08
672,2025-04-01,10365,Northeast,Referral,Mobile,3.06,278.53,True,199.38
673,2024-05-28,5432,South,Organic Search,Mobile,8.14,464.18,True,300.57
674,2023-02-15,14714,South,Paid Search,Mobile,5.83,124.62,False,0.0
675,2023-08-06,9117,South,Referral,Desktop,4.63,260.03,False,0.0
676,2023-04-07,11932,West,Email,Desktop,9.19,257.75,False,0.0
677,2024-05-23,12614,West,Organic Search,Desktop,6.38,642.12,False,0.0
678,2023-02-22,11091,Midwest,Organic Search,Mobile,8.08,162.36,False,0.0
679,2025-06-04,2490,West,Direct,Mobile,2.28,460.11,False,0.0
680,2023-11-26,7078,Northeast,Referral,Desktop,0.0,316.54,True,158.65
